search-results__entry__prism:url,title,author,publicationName,eIssn,Vol,issue,Pages,Date,Cited-by,university_affiliation,city,country,type,OA,issn
https://api.elsevier.com/content/abstract/scopus_id/85032663141,Issues in the evolution of public relations in Nigeria,Ukonu M.,Journal of International Communication,21627177,24,1,37-54,1/2/2018,1,University of Nigeria,Nsukka,Nigeria,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85032227124,Female politicians: a mixed political communication model,Grebelsky-Lichtman T.,Journal of International Communication,21627177,23,2,272-297,7/3/2017,2,Hebrew University of Jerusalem,Jerusalem,Israel,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85029689671,Introducing transnationalism studies to the field of public diplomacy,Exnerova V.,Journal of International Communication,21627177,23,2,186-199,7/3/2017,1,Oriental Institute of the Academy of Sciences of the Czech Republic,Prague,Czech Republic,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85029602321,NGO interpretation of participatory communication for rural Cambodia: what is lost in ‘translation’?,Ngai P.B.y.,Journal of International Communication,21627177,23,2,231-251,7/3/2017,0,University of Montana,Missoula,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85024400307,From Beijing to Rio: rebranding China via the modern Olympic Games,Li X.(.,Journal of International Communication,21627177,23,2,252-271,7/3/2017,0,RMIT University,Melbourne,Australia,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85019760938,The sporting arena as a public diplomacy battlefield: the Palestinian attempt to suspend Israel from FIFA,Ber R.,Journal of International Communication,21627177,23,2,218-230,7/3/2017,4,IDC,Herzlia,Israel,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85019551157,Digital media for intimacy?: Asian nannies’ transnational mothering in Paris,Kim Y.,Journal of International Communication,21627177,23,2,200-217,7/3/2017,1,The American University of Paris,Paris,France,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85014793282,Promoting a global brand: a study of international news organisations’ YouTube channels,al Nashmi E.,Journal of International Communication,21627177,23,2,165-185,7/3/2017,1,University of Kuwait,Safat,Kuwait,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85015728689,Covering foreign news–intensity and topics: the case of the American coverage of Israel 1981–2013,Yarchi M.,Journal of International Communication,21627177,23,1,115-137,1/2/2017,2,IDC,Herzlia,Israel,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85013072354,National television moves to the region and beyond: South Korean TV drama production with a new cultural act,Ju H.,Journal of International Communication,21627177,23,1,94-114,1/2/2017,1,Claflin University,Orangeburg,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85011805323,The spread of the Kremlin’s narratives by a western news agency during the Ukraine crisis,Watanabe K.,Journal of International Communication,21627177,23,1,138-158,1/2/2017,9,London School of Economics and Political Science,London,United Kingdom,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85007372478,Islamic universals and implications for global communication ethics,Sadig H.B.,Journal of International Communication,21627177,23,1,36-52,1/2/2017,0,Qatar University,Doha,Qatar,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85006942304,Islamist narratives in ISIS recruitment propaganda,Mahood S.,Journal of International Communication,21627177,23,1,15-35,1/2/2017,29,Griffith University,Brisbane,Australia,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84992176673,A comparison between Chinese and American thought patterns from the perspective of commentaries on climate change issues in People’s Daily and the New York Times,Wang Y.,Journal of International Communication,21627177,23,1,75-93,1/2/2017,0,Peking University,Beijing,China,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84989229145,Corporate acculturation neglect in cross-border acquisitions: the case of Denmark and the United States,Breiner T.,Journal of International Communication,21627177,23,1,53-74,1/2/2017,0,Baruch College,New York,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84987923210,The power of metaphor/the metaphor of power,Onuf N.,Journal of International Communication,21627177,23,1,14-Jan,1/2/2017,0,Pontificia Universidade Catolica do Rio de Janeiro,Rio de Janeiro,Brazil,Article,FALSE,13216597
,,,,,,,,,,Florida International University,Miami,United States,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84988358518,The Taliban factor: conflict in Afghanistan and elite South Asian newspapers<sup>†</sup>,Rasul A.,Journal of International Communication,21627177,22,2,273-292,7/2/2016,1,Florida State University,Tallahassee,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84988354637,Using street protests and national commemorations for nation-building purposes: the campaign for the independence of Catalonia (2012–2014),García C.,Journal of International Communication,21627177,22,2,229-252,7/2/2016,3,Central Washington University,Ellensburg,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84983252371,Cultural capital at its best: factors influencing consumption of American television programmes among young Croatians,Pjesivac I.,Journal of International Communication,21627177,22,2,253-272,7/2/2016,1,The University of Georgia,Athens,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84978536105,Towards a global journalism ethics model: an Islamic perspective<sup>†</sup>,Hamada B.I.,Journal of International Communication,21627177,22,2,188-208,7/2/2016,3,Qatar University,Doha,Qatar,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84975114169,"Management of happiness, production of affects and the spirit of capitalism: international narratives of transformation from Coca-Cola brand",Casaqui V.,Journal of International Communication,21627177,22,2,293-314,7/2/2016,0,Escola Superior de Propaganda e Marketing,Sao Paulo,Brazil,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84965025944,"A profile of journalists in Qatar: traits, attitudes and values",Kirat M.,Journal of International Communication,21627177,22,2,171-187,7/2/2016,2,Qatar University,Doha,Qatar,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84964459820,Development communication in alternative food networks: empowering Indian farmers through global market relations,Touri M.,Journal of International Communication,21627177,22,2,209-228,7/2/2016,2,University of Leicester,Leicester,United Kingdom,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84963625245,Promoting Russia abroad: Russia’s post-Cold war national identity and public diplomacy,Just T.,Journal of International Communication,21627177,22,1,82-95,1/2/2016,7,Florida International University,Miami,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84963621716,Framing from the inside: an examination of Pakistani newspapers’ house editorials on Osama bin Laden’s targeted assassination,Onyebadi U.,Journal of International Communication,21627177,22,1,108-125,1/2/2016,0,Southern Illinois University,IL,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84963577283,Who frames nuclear testing? Understanding frames and news sources in the US and South Korean news coverage of North Korean nuclear testing,Kim Y.,Journal of International Communication,21627177,22,1,126-142,1/2/2016,3,The University of Alabama,Tuscaloosa,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84963553659,"A virtual public sphere and its limitations – microblog, online civic engagement in China and its interplay with the state",Su W.,Journal of International Communication,21627177,22,1,21-Jan,1/2/2016,1,"University of California, Riverside",Riverside,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84963543167,"Power within the Olympic rings? Nationalism, Olympic media consumption, and comparative cases in Germany and the USA",Brown K.A.,Journal of International Communication,21627177,22,1,143-169,1/2/2016,12,The University of Alabama,Tuscaloosa,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84963542304,Public diplomacy in Sri Lanka,Fernando S.,Journal of International Communication,21627177,22,1,96-107,1/2/2016,0,,,,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84963541920,Social network sites as a threat to users’ self-determination and security: A framing analysis of German newspapers,Teutsch D.,Journal of International Communication,21627177,22,1,22-41,1/2/2016,6,Universität Hohenheim,Stuttgart,Germany,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84963541533,"The role of Facebook, Plurk, and YouTube in the two-step and N-step flows of communication and the effect on political efficacy",Hong Y.,Journal of International Communication,21627177,22,1,42-63,1/2/2016,2,Fu Jen Catholic University,Hsinchuang,Taiwan,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84963540120,Culture’s role in public diplomacy: predicting and preventing crises,Anagondahalli D.,Journal of International Communication,21627177,22,1,64-81,1/2/2016,0,University of Maryland,College Park,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84962776702,Shuttling between politics and entertainment: Interplay between the media and media users during China’s Red Cross scandal,Wang Q.,Journal of International Communication,21627177,21,2,241-256,1/1/2015,4,Rutgers University–New Brunswick,New Brunswick,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84962766677,Questioning dominant development practices: Emerging voices of indigenous subalterns,Dutta U.,Journal of International Communication,21627177,21,2,169-188,1/1/2015,2,Purdue University,West Lafayette,United States,Article,FALSE,13216597
,,,,,,,,,,Arizona State University,Tempe,United States,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84962720470,The constitution of South Africa: The making of a modern identity,Sauter E.,Journal of International Communication,21627177,21,2,189-203,1/1/2015,0,University of Wisconsin-Madison,Madison,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84962710791,A tri-decennia view of knowledge transfer research: What works in diffusion and development contexts,Levinson N.,Journal of International Communication,21627177,21,2,153-168,1/1/2015,0,American University,"Washington, D.C.",United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84962663470,The critical condition of rhetorical choices: The Bush administration’s framing of HIV/AIDS as a national security threat in PEPFAR,Yartey F.,Journal of International Communication,21627177,21,2,226-240,1/1/2015,1,University of Dubuque,Dubuque,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84962653508,"Who’s responsible for depression?: Chinese and US newspaper framing of causal and problem-solving responsibilities for depression, 2000–2012",Zhang Y.,Journal of International Communication,21627177,21,2,204-225,1/1/2015,0,Virginia Commonwealth University,Richmond,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84961859434,The polyphonic choir of well-doers: Do the voiceless get their voices heard via humanitarian organisations?,Kivikuru U.,Journal of International Communication,21627177,21,1,20-Jan,1/1/2015,1,Helsingin Yliopisto,Helsinki,Finland,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84961844669,Images of oppression: An analysis of the coverage of afghan women in time and newsweek after 9/11,Rasul A.,Journal of International Communication,21627177,21,1,21-37,1/1/2015,1,Florida State University,Tallahassee,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84961828037,Who owns the international internet networks?,Ruiz J.,Journal of International Communication,21627177,21,1,38-57,1/1/2015,7,"University of California, Davis",Davis,United States,Article,TRUE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84961822723,Analyzing the coexistence of emerging transparency and tight political control on weibo,Guo B.,Journal of International Communication,21627177,21,1,78-108,1/1/2015,2,The University of Adelaide,Adelaide,Australia,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84961822653,Incivility on Diaoyu island sovereignty in Tianya club,Wu Y.,Journal of International Communication,21627177,21,1,109-131,1/1/2015,0,University of Missouri,Columbia,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84961784241,Framing the pussy riot between the USA and Russia,Bashir M.,Journal of International Communication,21627177,21,1,132-152,1/1/2015,7,University of Kuwait,Safat,Kuwait,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/84961768110,A microeconomic approach to international broadcasting,Powers S.,Journal of International Communication,21627177,21,1,58-77,1/1/2015,4,Georgia State University,Atlanta,United States,Article,FALSE,13216597
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85080964930,Political communication in and about crises-Introduction to the thematic section,Metag J.,Studies in Communication Sciences,22964150,19,1,65-68,1/1/2019,0,Westfälische Wilhelms-Universität Münster,Munster,Germany,Article,TRUE,14244896
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85080957187,Editorial,Lobinger K.,Studies in Communication Sciences,22964150,19,1,4-Mar,1/1/2019,0,Università della Svizzera italiana,Lugano,Switzerland,Editorial,TRUE,14244896
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85080956159,Journalism from the peripheries. From the Swiss-Italian media system to other local dimensions. ECREA 2018 special panel report,Jenkins J.,Studies in Communication Sciences,22964150,19,2,227-232,1/1/2019,0,University of Oxford,Oxford,United Kingdom,Article,TRUE,14244896
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85080954280,Academic traditions in communication: Expanding the field and redrawing the boundaries. ECREA 2018 special panel report,Schwarzenegger C.,Studies in Communication Sciences,22964150,19,2,233-237,1/1/2019,0,Universität Augsburg,Augsburg,Germany,Article,TRUE,14244896
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
https://api.elsevier.com/content/abstract/scopus_id/85080949728,Communicating world heritage to global audiences of travelers. ECREA 2018 special panel report,Cantoni L.,Studies in Communication Sciences,22964150,19,2,221-225,1/1/2019,0,Università della Svizzera italiana,Lugano,Switzerland,Article,TRUE,14244896
